trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,MA60,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,KDJ_K,KDJ_D,KDJ_J,ATR_14,OBV,VOL_MA5,VOL_MA10,VOL_MA20
2026-02-24,66.15,67.19,64.88,66.13,65.03,1.1,1.6915,38586.57,254961.324,65.31200000000001,65.0,67.2035,65.46066666666667,48.1896082458758,-0.8693419276696517,-0.6392372760503771,-0.23010465161927462,73.09174797461233,67.2035,61.31525202538768,54.324758898894835,39.21659198025108,84.54109273618235,2.1485714285714286,244501.1199999997,37812.35400000001,41067.86,57944.181500000006
2026-02-25,66.3,67.65,65.5,67.17,66.13,1.04,1.5727,47719.93,318588.555,65.738,65.16300000000001,67.067,65.6795,51.014349443381846,-0.7033993176871007,-0.6520696843777218,-0.0513296333093789,72.8169989931349,67.067,61.317001006865084,66.05638948427048,48.16319114825755,101.84278615629634,2.1028571428571428,292221.0499999997,40266.195999999996,40829.436,56267.877
2026-02-26,66.48,67.3,65.06,67.01,67.17,-0.16,-0.2382,62021.56,410172.446,66.28399999999999,65.446,66.86,65.85866666666666,50.55766093092366,-0.5781348874422321,-0.6372827249906239,0.05914783754839181,72.27969507784726,66.86,61.44030492215273,72.71299328063448,56.34645852571653,105.44606279047039,2.0335714285714284,230199.4899999997,46722.068,41794.776,56020.44500000001
2026-02-27,66.08,67.0,65.66,66.54,67.01,-0.47,-0.7014,39374.32,261431.482,66.376,65.672,66.66,66.0125,49.16530885966928,-0.5108976855416358,-0.6120057171008263,0.10110803155919046,71.79567911770194,66.66,61.524320882298056,71.6438270222545,61.445581357895854,92.04031835097179,1.8985714285714295,190825.1699999997,43521.744,40990.803,55074.72150000001
2026-03-02,65.7,66.48,63.02,63.25,66.54,-3.29,-4.9444,81821.92,527377.222,66.02000000000001,65.579,66.13750000000002,66.112,40.71295870278159,-0.7148469127073724,-0.6325739562221355,-0.08227295648523691,70.28957177201934,66.13750000000002,61.98542822798069,49.4184188787672,57.436527198186305,33.382202239928986,1.8957142857142866,109003.2499999997,53904.86,45563.783,54155.7505
2026-03-03,63.34,63.86,59.51,59.69,63.25,-3.56,-5.6285,79973.34,488668.075,64.732,65.022,65.667,66.09333333333333,33.91798818785084,-1.1504783936753142,-0.7361548437127713,-0.41432354996254295,70.48484009260315,65.667,60.84915990739685,33.68271332294554,49.51858923977272,2.0109614892911623,2.076428571428573,29029.909999999698,62182.214,49997.284,52807.614
2026-03-04,58.98,60.44,58.5,58.9,59.69,-0.79,-1.3235,62066.46,369157.573,63.07800000000001,64.408,65.0545,66.075,32.61703644446041,-1.5416941876681278,-0.8972627125038426,-0.6444314751642852,70.04883141829704,65.0545,60.06016858170296,23.912337115114873,40.98317186488678,-10.229332384428929,2.0507142857142866,-33036.5500000003,65051.52,52658.85799999999,52198.973
2026-03-05,60.17,61.53,59.39,59.91,58.9,1.01,1.7148,50455.45,304261.51,61.658,63.971000000000004,64.56500000000001,66.06216666666667,35.99698804112323,-1.7500633232731246,-1.067822834657699,-0.6822404886154256,69.56129125610076,64.56500000000001,59.56870874389926,21.078170098601156,34.34817127612491,-5.46183225644635,2.1085714285714294,17418.899999999696,62738.297999999995,54730.183,51808.457
2026-03-06,59.57,65.87,59.31,64.52,59.91,4.61,7.6949,110101.32,705803.669,61.254,63.815,64.42500000000001,66.13183333333333,48.65633900964165,-1.525622465718378,-1.1593827608698348,-0.36623970484854307,69.25023847242693,64.42500000000001,59.5997615275731,35.98289664132606,34.89307973119196,38.16253046159426,2.4535714285714296,127520.21999999971,76883.698,60202.721,53834.8375
2026-03-09,64.05,65.8,63.06,65.7,64.52,1.18,1.8289,74104.1,477821.665,61.74399999999999,63.882000000000005,64.342,66.24333333333334,51.31099177111043,-1.2382614238652891,-1.1751584934689256,-0.0631029303963635,69.00918713889565,64.342,59.67481286110434,50.218105957605346,40.00142180666309,70.65147425948985,2.555000000000001,201624.31999999972,75340.134,64622.496999999996,54190.577000000005
2026-03-10,66.27,67.43,65.42,67.13,65.7,1.43,2.1766,69109.2,461272.239,63.23199999999999,63.982000000000006,64.49100000000001,66.37433333333334,54.38873059095438,-0.8849356910873496,-1.1171139329926105,0.23217824190526093,69.3198514489254,64.49100000000001,59.66214855107463,65.69224980973611,48.56503114102077,99.94668714716681,2.620000000000002,270733.5199999997,73167.306,67674.76,54371.31
2026-03-11,66.84,67.96,65.98,66.05,67.13,-1.08,-1.6088,48201.95,321931.33,64.662,63.86999999999999,64.5165,66.44966666666667,51.72917665931075,-0.6841826447104609,-1.0305276753361805,0.34634503062571964,69.37397725297373,64.5165,59.65902274702626,70.39807492601155,55.84271240268437,99.50879997266591,2.6835714285714296,222531.56999999972,70394.40400000001,67722.962,54276.199
2026-03-12,65.82,66.2,63.64,64.09,66.05,-1.96,-2.9674,42547.78,274588.759,65.498,63.577999999999996,64.51200000000001,66.488,47.21672332760659,-0.6754538175523948,-0.9595129037794234,0.2840590862270287,69.37095635317964,64.51200000000001,59.65304364682039,66.62901964764409,59.43814815100428,81.01076264092369,2.685714285714287,179983.78999999972,68812.87,65775.584,53785.18000000001
2026-03-13,63.6,63.98,61.82,62.01,64.09,-2.08,-3.2454,40880.65,255814.374,64.99600000000001,63.125,64.3985,66.50483333333334,42.9362372721916,-0.8268434393795161,-0.932979010899442,0.10613557151992592,69.3846588422351,64.3985,59.41234115776489,56.78721112520881,58.55450247573913,53.252628424148185,2.757857142857144,139103.13999999972,54968.736,65926.217,53458.509999999995
2026-03-16,62.25,62.25,60.61,62.03,62.01,0.02,0.0323,31178.96,191645.02,64.262,63.003,64.29100000000001,66.54666666666667,42.98975547107615,-0.934435383097302,-0.933270285339014,-0.0011650977582879918,69.38845819011783,64.29100000000001,59.193541809882184,50.29647760708073,55.80182751951966,39.28577778220287,2.710000000000001,170282.09999999971,46383.708,60861.920999999995,53212.852
2026-03-17,62.43,63.26,60.1,60.36,62.03,-1.67,-2.6922,32326.76,198137.977,62.908,63.06999999999999,64.046,66.57433333333333,39.646162529037575,-1.1413016024420344,-0.974876548759618,-0.16642505368241634,69.41134062292407,64.046,58.68065937707594,37.57722784595362,49.72696096166432,13.277761614532238,2.7821428571428575,137955.3399999997,39027.219999999994,56097.263,53047.273499999996
2026-03-18,60.86,61.69,60.29,61.45,60.36,1.09,1.8058,26516.86,161739.114,61.988,63.325,63.866499999999995,66.49383333333334,42.77463068888667,-1.2034184226985332,-1.0205849235474012,-0.182833499151132,69.33111256872935,63.866499999999995,58.40188743127063,33.29811336165696,44.250678428328534,11.39298322831381,2.7221428571428574,164472.19999999972,34690.202000000005,52542.303,52600.580500000004
2026-03-19,60.5,60.98,59.68,60.03,61.45,-1.42,-2.3108,34646.18,208564.74,61.176,63.337,63.653999999999996,66.4235,39.87480462982235,-1.351647630333133,-1.0867974649045475,-0.2648501654285855,69.37541094118346,63.653999999999996,57.93258905881653,23.60775995447019,37.36970560370909,-3.916131344007624,2.7521428571428572,129826.01999999973,33109.882,50961.376000000004,52845.77949999999
2026-03-20,60.31,60.72,59.0,59.0,60.03,-1.03,-1.7158,33759.52,201768.377,60.574,62.785000000000004,63.3,66.35416666666667,37.869375203140315,-1.5345434752852185,-1.1763466669806817,-0.3581968083045368,69.26051922853061,63.3,57.33948077146938,15.738506636313462,30.159305947910553,-13.10309198688072,2.623571428571428,96066.49999999974,31685.656,43327.196,51764.9585
2026-03-23,58.03,58.87,55.54,56.1,59.0,-2.9,-4.9153,47298.15,269410.813,59.388,61.825,62.8535,66.24216666666668,32.858615940976904,-1.8916892971105312,-1.3194151930066518,-0.5722741041038795,69.55961433496947,62.8535,56.14738566503053,11.995289985132224,24.104633960317777,-12.223397965238881,2.5599999999999996,48768.34999999974,34909.494,40646.601,52634.549
2026-03-24,57.16,57.28,55.74,57.12,56.1,1.02,1.8182,31217.78,176182.386,58.739999999999995,60.824,62.403,66.14233333333333,36.0630698942479,-2.068579165525115,-1.4692479875103446,-0.5993311780147705,69.38712364995733,62.403,55.41887635004266,12.93744785750528,20.382238592713612,-1.952133612911382,2.531428571428571,79986.12999999974,34687.698,36857.458999999995,52266.1095
2026-03-25,57.75,59.12,57.32,58.91,57.12,1.79,3.1338,35656.31,208800.125,58.232000000000006,60.11,61.99000000000001,66.08483333333332,41.35296822239182,-2.040802519234255,-1.5835588938551266,-0.4572436253791283,68.76084772738001,61.99000000000001,55.21915227262001,21.934601889205723,20.89969302487765,24.00441961786187,2.486428571428571,115642.43999999974,36515.588,35602.895000000004,51662.9285
2026-03-26,58.44,58.9,56.59,56.7,58.91,-2.21,-3.7515,32122.7,184820.394,57.565999999999995,59.371,61.4745,65.97316666666667,37.25469861479993,-2.1720794770492873,-1.701263010493959,-0.4708164665553283,68.20588282501006,61.4745,54.74311717498993,19.63170350472093,20.477029851492077,17.94105081117864,2.1835714285714274,83519.73999999974,36010.89200000001,34560.387,50167.985499999995
2026-03-27,55.76,57.66,55.75,57.36,56.7,0.66,1.164,21381.53,121783.845,57.238,58.906000000000006,61.015499999999996,65.89383333333333,39.19283761231221,-2.19752917930267,-1.8005162442557012,-0.39701293504696866,67.54133360273035,61.015499999999996,54.48966639726965,20.946178847706875,20.633412850230343,21.57171084265994,2.1242857142857132,104901.26999999974,33535.294,32610.475,49268.346000000005
2026-03-30,56.83,57.41,55.78,57.32,57.36,-0.04,-0.0697,21228.69,120390.53,57.48199999999999,58.435,60.718999999999994,65.791,39.11398129822375,-2.1956162203353458,-1.8795362394716302,-0.3160799808637156,67.35528589847618,60.718999999999994,54.082714101523806,23.611815708769363,21.626213803076684,27.583019520154714,2.0971428571428556,83672.57999999974,28321.402000000002,31615.447999999997,46238.684499999996
2026-03-31,57.03,59.22,57.03,57.52,57.32,0.2,0.3489,28868.07,168303.993,57.562,58.150999999999996,60.6105,65.64433333333334,39.76654398197091,-2.1531417798870436,-1.934257347554713,-0.21888443233233068,67.38709586953107,60.6105,53.83390413046894,27.87356341368941,23.708663673280927,36.20336289450638,2.112142857142856,112540.64999999973,27851.46,31269.578999999998,43683.421
2026-04-01,58.9,59.0,57.8,58.52,57.52,1.0,1.7385,24481.01,142948.357,57.484,57.85799999999999,60.591499999999996,65.48216666666666,43.05301696983151,-2.0155547763462067,-1.9505168333130118,-0.06503794303319488,67.39038311261088,60.591499999999996,53.792616887389116,37.758694785445485,28.39200737733578,56.492069601664895,2.034999999999999,137021.65999999974,25616.4,31065.994,41804.1485
2026-04-02,58.26,58.41,56.8,57.31,58.52,-1.21,-2.0677,21832.67,125587.428,57.605999999999995,57.586,60.4615,65.3175,40.19518696627494,-1.981313622274655,-1.9566761911053405,-0.024637431169314494,67.41296565386322,60.4615,53.51003434613677,41.205071885949195,32.66302888020692,58.28915789743374,1.9957142857142844,115188.98999999974,23558.394,29784.643,40373.0095
2026-04-03,57.28,60.5,56.8,60.32,57.31,3.01,5.2521,61296.35,364235.368,58.198,57.718,60.2515,65.20933333333333,49.22446661710294,-1.6917934745288505,-1.9036996477900427,0.2119061732611922,66.9353415521865,60.2515,53.5676584478135,59.542877055618796,41.62297827201088,95.38267462283463,2.142857142857142,176485.33999999973,31541.357999999997,32538.326,37932.761
2026-04-07,60.32,60.99,59.0,59.33,60.32,-0.99,-1.6412,49138.28,293582.954,58.6,58.041,59.93300000000001,65.09633333333333,46.72569743074739,-1.5246561112006205,-1.8278909404721584,0.3032348292715379,66.11164607890912,59.93300000000001,53.754353921090896,62.46878826608682,48.57158160336953,90.2632015915214,2.0592857142857137,127347.05999999974,37123.276,32722.338999999996,36684.469999999994
2026-04-08,60.96,61.79,60.6,61.76,59.33,2.43,4.0957,47931.06,294105.338,59.448,58.504999999999995,59.6645,64.97716666666666,53.028520615593656,-1.1824868822545582,-1.6988101288286386,0.5163232465740804,64.92475204519185,59.6645,54.40424795480814,74.81362926348393,57.31893082340767,109.80302614363646,2.1349999999999993,175278.11999999973,40935.873999999996,34393.667,35625.563
2026-04-09,61.15,63.42,60.86,62.65,61.76,0.89,1.4411,50998.62,318618.625,60.274,58.879,59.4945,64.878,55.12269358476826,-0.8299327925417828,-1.5250346615712675,0.6951018690294848,64.05968391858686,59.4945,54.92931608141315,79.86271503267463,64.83352555983,109.9210939783639,2.191428571428571,226276.73999999973,46239.396,35927.898,35765.3965
2026-04-10,62.99,63.38,61.91,62.09,62.65,-0.56,-0.8939,45259.9,283862.166,61.23,59.41799999999999,59.39450000000001,64.75733333333334,53.50623201849892,-0.5889296419971046,-1.337813657656435,0.7488840156593304,63.61006751501882,59.39450000000001,55.178932484981196,80.7723510339995,70.14646738455318,102.02411833289216,2.1735714285714285,181016.83999999973,50924.842,37241.618,35901.0025
2026-04-13,61.36,62.8,61.21,61.4,62.09,-0.69,-1.1113,38741.46,239627.528,61.446000000000005,59.82199999999999,59.364,64.58816666666667,51.50219189891991,-0.4484407959350776,-1.1599390853121636,0.711498289377086,63.50811135798328,59.364,55.21988864201671,77.01036896727862,72.43443457879499,86.16223774424589,2.0399999999999996,142275.37999999974,46413.863999999994,38977.611,35794.043
2026-04-14,61.8,62.41,61.08,62.05,61.4,0.65,1.0586,50378.1,311029.661,61.989999999999995,60.295,59.364999999999995,64.3725,53.27751311513878,-0.2814088989242549,-0.9842330480345819,0.702824149110327,63.511828845477204,59.364999999999995,55.218171154522786,77.77529129540628,74.21472015099876,84.89643358422131,2.0249999999999995,192653.47999999975,46661.827999999994,41892.552,36754.0
2026-04-15,62.38,62.87,61.12,61.27,62.05,-0.78,-1.2571,37720.18,234015.14,61.891999999999996,60.67,59.4105,64.10866666666666,50.87098516476911,-0.2095587357514006,-0.8292981855779457,0.619739449826545,63.622750180004154,59.4105,55.198249819995844,74.35774706702817,74.26239578967524,74.54844962173402,2.0071428571428567,154933.29999999976,44619.652,42777.763,37023.671
2026-04-16,61.26,61.87,60.91,61.77,61.27,0.5,0.8161,39299.32,241297.202,61.715999999999994,60.995000000000005,59.4265,63.92816666666668,52.356611841452214,-0.11099169923988228,-0.6856368883103331,0.5746451890704508,63.67365520889203,59.4265,55.179344791107965,74.59700761165425,74.37393306366825,75.04315670762625,1.9100000000000001,194232.61999999976,42279.792,44259.594,37662.794
2026-04-17,61.58,64.86,61.05,63.98,61.77,2.21,3.5778,76296.19,479041.385,62.093999999999994,61.662,59.624,63.81233333333333,58.35146218025666,0.1437943458815596,-0.5197506414719546,0.6635449873535142,64.33171103168965,59.624,54.91628896831035,78.05898345896404,75.60228319543351,82.97238398602508,2.0457142857142863,270528.80999999976,48487.05,49705.946,39745.294499999996
2026-04-20,64.23,64.38,62.88,63.03,63.98,-0.95,-1.4848,59695.2,379196.43,62.42,61.93299999999999,59.8255,63.6865,55.13961096270988,0.26599088441395935,-0.36260233629477184,0.6285932207087312,64.76026379213923,59.8255,54.89073620786077,71.05340681301828,74.08599106796177,64.98823830313131,2.036428571428572,210833.60999999975,52677.797999999995,49545.831,41042.078499999996
2026-04-21,63.15,63.38,61.38,62.11,63.03,-0.92,-1.4596,48220.79,299303.327,62.432,62.211,60.12600000000001,63.50066666666667,52.14614196802244,0.28530736463832795,-0.23302039610815192,0.5183277607464799,64.83221269119181,60.12600000000001,55.41978730880822,57.785604542012194,68.65252889264525,36.05175584074607,2.0228571428571436,162612.81999999975,52246.335999999996,49454.082,41088.2105
2026-04-22,61.93,63.37,61.51,63.27,62.11,1.16,1.8677,73928.26,461273.856,62.831999999999994,62.362,60.4335,63.34666666666667,55.431579082745785,0.3897256056729361,-0.10847119575193431,0.49819680142487044,65.1163388825581,60.4335,55.7506611174419,58.4393481756875,65.248135320326,44.82177388641051,2.0500000000000007,236541.07999999973,59487.952000000005,52053.802,43223.7345
2026-04-23,63.0,64.01,61.42,62.04,63.27,-1.23,-1.944,69233.3,434242.057,62.886,62.30100000000001,60.589999999999996,63.21566666666667,51.401756144091735,0.36897379331346514,-0.012982197938854426,0.38195599125231955,65.26766473450364,60.589999999999996,55.912335265496345,48.495430429361306,59.66390035667111,26.158490574741705,2.1121428571428575,167307.77999999974,65474.748,53877.270000000004,44902.583999999995
2026-04-24,56.4,56.87,53.68,53.7,62.04,-8.34,-13.4429,183602.08,1007142.459,60.83,61.462,60.44000000000001,62.92483333333333,33.57719758528809,-0.31678872398599367,-0.07374350314828228,-0.2430452208377114,65.78735743886132,60.44000000000001,55.0926425611387,32.38991724509599,50.57257265281274,-3.9753935703375163,2.4450000000000003,-16294.30000000025,86935.926,67711.488,52476.553
2026-04-27,53.23,54.25,52.62,53.36,53.7,-0.34,-0.6331,83525.44,446580.2,58.896,60.658,60.239999999999995,62.6385,33.073672858887946,-0.8775794287193435,-0.23451068826249452,-0.6430687404568489,66.32124987153117,60.239999999999995,54.158750128468824,23.60852870805964,41.58455800456171,-12.343529884944488,2.4192857142857145,-99819.74000000025,91701.974,72189.88600000001,55583.7485
2026-04-28,53.32,53.32,50.82,51.17,53.36,-2.19,-4.1042,77297.6,399989.609,56.708000000000006,59.56999999999999,59.932500000000005,62.263000000000005,29.95743328915532,-1.481645315006503,-0.4839376136112963,-0.9977077013952067,67.15104300796862,59.932500000000005,52.71395699203139,16.56997830299893,33.24636477070745,-16.782794632418117,2.4250000000000003,-177117.34000000026,97517.33600000001,74881.836,58387.194
2026-04-29,50.82,51.7,50.8,51.21,51.17,0.04,0.0782,40826.34,209964.804,54.29600000000001,58.564,59.617000000000004,61.96483333333334,30.087004012950757,-1.934840578450796,-0.7741182065791963,-1.1607223718715998,67.77054001258594,59.617000000000004,51.46345998741407,12.01867685823448,26.170468799883132,-16.28490702506282,2.306428571428572,-136291.00000000026,90896.952,75192.452,58985.1075
2026-04-30,50.96,51.57,49.9,50.75,51.06,-0.31,-0.6071,60490.7,305353.806,52.038,57.462,59.22850000000001,61.624833333333335,29.413145335963563,-2.304553783958987,-1.0802053220551544,-1.2243484619038325,68.2918170992801,59.22850000000001,50.16518290071992,9.969173154108443,20.770036917958237,-11.632554373591145,2.3207142857142857,-196781.70000000024,89148.432,77311.59,60785.59199999999
2026-05-06,51.61,54.25,51.6,52.65,50.75,1.9,3.7438,83312.95,442697.833,51.827999999999996,56.32899999999999,58.99550000000001,61.34066666666667,35.80827534424914,-2.416385454554188,-1.3474413485549612,-1.0689441059992268,68.49555977820515,58.99550000000001,49.49544022179486,13.142689969500122,18.227587935138864,2.972894038222634,2.4571428571428577,-113468.75000000025,69090.606,78013.266,63859.60600000001
2026-05-07,53.09,55.09,52.86,55.05,52.65,2.4,4.5584,74238.59,401923.191,52.166,55.531000000000006,58.73199999999999,61.13616666666667,42.8515168387644,-2.2850127126609223,-1.5349556213761535,-0.7500570912847688,68.36873803732348,58.73199999999999,49.0952619626765,20.928105621055828,19.127760497111186,24.52879586894511,2.5364285714285724,-39230.16000000025,67233.236,79467.60500000001,64506.71799999999
2026-05-08,55.05,55.68,54.35,55.05,55.05,0.0,0.0,51170.51,281881.786,52.94199999999999,54.825,58.51800000000001,60.931000000000004,42.851516838764404,-2.156045319865221,-1.6591735610739673,-0.4968717587912539,68.28799186553546,58.51800000000001,48.748008134464555,26.118382722092964,21.457967905438444,35.439212355402006,2.506428571428572,-39230.16000000025,62007.81799999999,79762.577,64608.32949999999
2026-05-11,55.61,56.31,54.59,54.8,55.05,-0.25,-0.4541,61934.37,341926.2,53.660000000000004,53.977999999999994,58.17,60.775166666666664,42.290935086317354,-2.050375193659299,-1.7374138875910339,-0.3129613060682652,67.94958561171379,58.17,48.39041438828622,40.84601889746417,27.92065156944702,66.69675355349847,2.5607142857142864,-101164.53000000026,66229.424,78563.188,65308.49500000001
2026-05-12,55.36,55.36,53.6,54.05,54.8,-0.75,-1.3686,57866.36,314427.272,54.32000000000001,53.178999999999995,57.739999999999995,60.583666666666666,40.57599908477441,-2.0040481694961443,-1.790740743972056,-0.21330742552408832,67.44618251154208,57.739999999999995,48.033817488457906,48.81154249950548,34.88428187946651,76.6660637395834,2.4142857142857146,-159030.89000000025,65704.55600000001,77426.49399999999,65651.882
2026-05-13,53.84,55.48,53.21,55.13,54.05,1.08,1.9981,63327.73,346353.499,54.815999999999995,53.322,57.391999999999996,60.432833333333335,44.09179269135403,-1.8587600660122376,-1.8043446083800925,-0.05441545763214517,66.93927759487913,57.391999999999996,47.84472240512086,59.738116216519,43.16889332515068,92.87656199925564,2.4692857142857148,-95703.16000000024,61707.512,65399.058999999994,66555.2735
2026-05-14,55.2,55.77,54.2,54.8,55.13,-0.33,-0.5986,60618.33,333062.214,54.766,53.465999999999994,57.062,60.274833333333326,43.249776926310005,-1.7500726907355286,-1.79349022485118,0.0434175341156513,66.48136772936748,57.062,47.64263227063252,65.30643005178229,50.548072234027885,94.82314568729109,2.438571428571429,-156321.49000000022,58983.46,63108.348,67649.117
2026-05-15,54.91,55.76,53.55,53.84,54.8,-0.96,-1.7518,67719.03,369338.349,54.524,53.73299999999999,56.6515,60.1025,40.80829829426274,-1.7215561124904113,-1.7791034023790262,0.057547289888614905,65.86901484945896,56.6515,47.43398515054103,64.02643958730366,55.040861351786475,81.99759605833802,2.4635714285714294,-224040.52000000022,62293.164000000004,62150.490999999995,68516.1635
2026-05-18,53.8,54.14,52.53,52.98,53.84,-0.86,-1.5973,62226.79,331064.318,54.160000000000004,53.910000000000004,56.237,59.89783333333333,38.700645050618405,-1.74819917953495,-1.7729225578102112,0.024723378275261165,65.32470621281976,56.237,47.14929378718025,52.45074741064402,54.17749003807233,48.997262155787396,2.393571428571429,-286267.31000000023,62351.648,64290.536,69741.494
2026-05-19,52.85,54.18,52.11,54.08,52.98,1.1,2.0763,57494.94,306295.27,54.166,54.242999999999995,55.8525,59.71516666666666,42.77199295600923,-1.6614015918401037,-1.75061836461619,0.0892167727760862,64.59883366797627,55.8525,47.10616633202373,50.60208557534996,52.98568855049821,45.834879625053446,1.9442857142857146,-228772.37000000023,62277.364,63990.96000000001,70651.275
2026-05-20,54.2,54.56,52.97,54.1,54.08,0.02,0.037,52618.6,282462.819,53.96,54.388,55.35850000000001,59.5455,42.84632028074576,-1.572868990747665,-1.7150684898424848,0.14219949909481988,63.24588439735094,55.35850000000001,47.47111560264907,49.528374510550776,51.8332505371824,44.918622457287526,1.941428571428572,-176153.77000000022,60135.538,60921.525,69467.39550000001
2026-05-21,54.8,55.37,51.13,51.17,54.1,-2.93,-5.4159,76880.5,409613.911,53.234,54.0,54.765499999999996,59.297,35.55978162909062,-1.7193136025328215,-1.7159175123805523,-0.00339609015226916,61.978939138893594,54.765499999999996,47.5520608611064,33.27631659776744,45.64760589071075,8.533738011880814,2.062857142857143,-253034.27000000022,63387.971999999994,61185.716,70326.66050000001
2026-05-22,51.61,53.13,51.02,52.71,51.17,1.54,3.0096,61036.64,318253.686,53.008,53.766,54.29549999999999,59.09166666666667,41.21812099737908,-1.6916070892302244,-1.711055427750487,0.01944833852026262,60.67021146921842,54.29549999999999,47.92078853078156,34.043860187985295,41.77969065646894,18.572199251018006,2.149285714285714,-191997.63000000024,62051.49399999999,62172.329000000005,70967.45300000001
2026-05-25,52.75,57.57,52.75,57.0,52.71,4.29,8.1389,112600.11,625433.262,53.812,53.986000000000004,53.982000000000006,58.939499999999995,53.47410038772822,-1.3083999111244182,-1.6305243244252734,0.3221244133008552,58.96264717840813,53.982000000000006,49.00135282159188,53.12847676654491,45.56261935982759,68.26019157997953,2.377142857142857,-79397.52000000024,72126.158,67238.903,72901.04550000001
2026-05-26,56.88,57.26,53.84,54.64,57.0,-2.36,-4.1404,83190.16,457688.97,53.924,54.044999999999995,53.612,58.730666666666664,47.59506739072542,-1.1815179349888183,-1.5407230465379824,0.3592051115491641,56.87571180358152,53.612,50.34828819641849,53.841376368536295,48.32220502939717,64.87971904681456,2.3714285714285706,-162587.68000000023,77265.202,69771.28300000001,73598.8885
2026-05-27,54.66,56.0,52.12,52.27,54.64,-2.37,-4.3375,75999.48,410196.612,53.55800000000001,53.759,53.540499999999994,58.485,42.53735719114569,-1.2577042165351386,-1.484119280537414,0.2264150640022753,56.858301903923646,53.540499999999994,50.22269809607634,42.255574067573825,46.299994708789384,34.1667327851427,2.4742857142857133,-238587.1600000002,81941.378,71038.45800000001,68218.7585
2026-05-28,52.02,52.88,51.39,52.7,52.27,0.43,0.8227,57090.68,297910.614,53.864,53.549,53.50750000000001,58.254333333333335,43.70620328162282,-1.2687595172733026,-1.4410473278845917,0.17228781061128906,56.84592619712934,53.50750000000001,50.16907380287068,36.72000103232658,43.10666348330179,23.94667613037616,2.485714285714285,-181496.4800000002,77983.414,70685.693,66897.0205
2026-05-29,52.94,54.07,48.22,48.7,52.7,-4.0,-7.5901,101706.86,513950.312,53.062,53.035000000000004,53.384,58.011833333333335,36.30766010341456,-1.5820505988513744,-1.4692479820779483,-0.11280261677342618,57.230591929706,53.384,49.537408070294,26.1912306347418,37.468185867115125,3.6373201699951494,2.7807142857142852,-283203.3400000002,86117.45800000001,74084.476,68117.4835
2026-06-01,48.7,49.14,46.8,46.8,48.7,-1.9,-3.9014,63003.5,301534.494,51.022000000000006,52.416999999999994,53.1635,57.797000000000004,33.41423069632779,-1.961044459360103,-1.5676072775343792,-0.39343718182572385,57.93032957640834,53.1635,48.39667042359166,17.460820423161202,30.79906405246382,-9.215666835444033,2.822142857142857,-346206.8400000002,76198.13600000001,74162.147,69226.34150000001
2026-06-02,46.82,47.18,45.16,46.15,46.8,-0.65,-1.3889,50745.53,233006.973,49.324,51.624,52.9335,57.584500000000006,32.46116429026334,-2.287480737999587,-1.711581969627421,-0.5758987683721661,58.55748725385948,52.9335,47.30951274614053,14.299692798895009,25.29927363460755,-7.699468872530076,2.8042857142857147,-396952.3700000002,69709.20999999999,73487.20599999999,68739.08300000001
2026-06-03,44.0,47.07,43.21,45.12,46.15,-1.03,-2.2319,86124.24,389060.687,47.894000000000005,50.726,52.557,57.338,30.95447504049801,-2.5993327427684108,-1.8891321242556192,-0.7102006185127916,59.18031162199848,52.557,45.93368837800153,13.966740417462033,21.521762562225714,-1.1433038720653315,2.967857142857143,-483076.6100000002,71734.162,76837.76999999999,68879.64749999999
2026-06-04,44.91,47.5,44.41,45.94,45.12,0.82,1.8174,59944.89,275441.84,46.541999999999994,50.203,52.1015,57.028333333333336,33.59693861896778,-2.748626105561442,-2.061030920516784,-0.6875951850446582,59.236207680361204,52.1015,44.9667923196388,15.64820763206846,19.563910918839966,7.816801058525449,3.030714285714286,-423131.7200000002,72305.004,75144.209,68164.9625
2026-06-05,45.56,48.47,44.2,47.55,45.94,1.61,3.5046,85455.05,399051.704,46.312,49.687,51.7265,56.72583333333333,38.56816636229897,-2.7058374170880484,-2.189992219831037,-0.5158451972570113,58.99581916018454,51.7265,44.457180839815464,20.728698326479797,19.952173388053247,22.281748203332896,3.220714285714286,-337676.6700000002,69054.642,77586.05,69879.18950000001
2026-06-08,46.5,48.39,46.0,46.4,47.55,-1.15,-2.4185,71727.55,337800.606,46.232,48.626999999999995,51.30650000000001,56.38033333333333,36.468043652698306,-2.733215653559462,-2.2986369065767223,-0.4345787469827398,58.79545966353803,51.30650000000001,43.81754033646198,22.132919030267217,20.679088602124573,25.040579886552507,3.2435714285714288,-409404.2200000002,70799.452,73498.794,70368.8485
2026-06-09,46.8,48.1,46.06,47.2,46.4,0.8,1.7241,58781.47,275440.61,46.44199999999999,47.882999999999996,50.964,56.06616666666667,38.95816267851108,-2.6597004182756905,-2.370849608916516,-0.2888508093591744,58.55057928602556,50.964,43.37742071397444,27.002056517415724,22.786744573888292,35.43268040447059,3.275714285714286,-350622.75000000023,72406.63999999998,71057.925,70414.604
